step,loss,lr,tokens_per_sec
9362500,0.985760,0.00000300,195480.38
9362600,0.937954,0.00000300,195480.44
9362700,0.981168,0.00000300,195480.52
9362800,0.968930,0.00000300,195480.60
9362900,0.974666,0.00000300,195480.61
9363000,0.954657,0.00000299,195480.64
9363100,0.899499,0.00000299,195480.65
9363200,0.948798,0.00000299,195480.73
9363300,0.954312,0.00000299,195480.80
9363400,0.961914,0.00000299,195480.86
9363500,0.951109,0.00000299,195480.92
9363600,0.952463,0.00000299,195480.97
9363700,0.976267,0.00000299,195481.03
9363800,0.934675,0.00000299,195481.06
9363900,0.953410,0.00000299,195481.15
9364000,0.962947,0.00000299,195481.22
9364100,0.917978,0.00000298,195481.22
9364200,0.963627,0.00000298,195481.25
9364300,0.890939,0.00000298,195481.26
9364400,0.962920,0.00000298,195481.33
9364500,0.952070,0.00000298,195481.34
9364600,0.971624,0.00000298,195481.38
9364700,0.966019,0.00000298,195481.38
9364800,0.930281,0.00000298,195481.44
9364900,0.984021,0.00000298,195481.47
9365000,0.940315,0.00000298,195481.52
9365100,0.934903,0.00000298,195481.57
9365200,0.933490,0.00000297,195481.60
9365300,0.976672,0.00000297,195481.64
9365400,0.999326,0.00000297,195481.67
9365500,0.952753,0.00000297,195481.69
9365600,0.961552,0.00000297,195481.66
9365700,0.946554,0.00000297,195481.72
9365800,0.959778,0.00000297,195481.76
9365900,0.958567,0.00000297,195481.81
9366000,1.004086,0.00000297,195481.88
9366100,0.952210,0.00000297,195481.95
9366200,0.947612,0.00000296,195482.03
9366300,1.015288,0.00000296,195482.12
9366400,0.940290,0.00000296,195482.18
9366500,0.976490,0.00000296,195482.25
9366600,0.966067,0.00000296,195482.31
9366700,1.002633,0.00000296,195482.33
9366800,0.931325,0.00000296,195482.37
9366900,0.982816,0.00000296,195482.40
9367000,0.979976,0.00000296,195482.44
9367100,0.985937,0.00000296,195482.48
9367200,0.938758,0.00000296,195482.55
9367300,1.028662,0.00000295,195482.65
9367400,0.943610,0.00000295,195482.69
9367500,0.970668,0.00000295,195482.72
9367600,0.976741,0.00000295,195482.75
9367700,0.936012,0.00000295,195482.78
9367800,0.889696,0.00000295,195482.82
9367900,0.967223,0.00000295,195482.86
9368000,0.933153,0.00000295,195482.92
9368100,0.973482,0.00000295,195482.96
9368200,0.942343,0.00000295,195483.04
9368300,0.916371,0.00000295,195483.07
9368400,0.954725,0.00000294,195483.11
9368500,0.968523,0.00000294,195483.16
9368600,0.970016,0.00000294,195483.23
9368700,0.927174,0.00000294,195483.29
9368800,0.985008,0.00000294,195483.31
9368900,1.008614,0.00000294,195483.34
9369000,0.993894,0.00000294,195483.36
9369100,0.960411,0.00000294,195483.39
9369200,1.010897,0.00000294,195483.40
9369300,0.929162,0.00000294,195483.45
9369400,0.909993,0.00000294,195483.49
9369500,0.940571,0.00000293,195483.56
9369600,0.976358,0.00000293,195483.63
9369700,0.978377,0.00000293,195483.66
9369800,0.987459,0.00000293,195483.74
9369900,0.973174,0.00000293,195483.78
9370000,0.933862,0.00000293,195483.85
9370100,0.958980,0.00000293,195483.96
9370200,1.001436,0.00000293,195483.98
9370300,0.928350,0.00000293,195484.06
9370400,0.925098,0.00000293,195484.12
9370500,0.909584,0.00000292,195484.17
9370600,0.953099,0.00000292,195484.24
9370700,0.984109,0.00000292,195484.28
9370800,0.957589,0.00000292,195484.29
9370900,0.987784,0.00000292,195484.31
9371000,0.967840,0.00000292,195484.39
9371100,0.958651,0.00000292,195484.45
9371200,0.899520,0.00000292,195484.53
9371300,0.940820,0.00000292,195484.60
9371400,0.964789,0.00000292,195484.65
9371500,0.954776,0.00000292,195484.69
9371600,1.002556,0.00000291,195484.79
9371700,0.950460,0.00000291,195484.88
9371800,0.974709,0.00000291,195484.94
9371900,0.935771,0.00000291,195485.01
9372000,0.999960,0.00000291,195485.08
9372100,1.005811,0.00000291,195485.13
9372200,0.943983,0.00000291,195485.21
9372300,0.943708,0.00000291,195485.30
9372400,0.939842,0.00000291,195485.29
9372500,0.973002,0.00000291,195485.35
9372600,1.001789,0.00000291,195485.38
9372700,0.999910,0.00000290,195485.46
9372800,0.980795,0.00000290,195485.51
9372900,0.932952,0.00000290,195485.57
9373000,0.948731,0.00000290,195485.62
9373100,0.989758,0.00000290,195485.68
9373200,1.016581,0.00000290,195485.73
9373300,0.949789,0.00000290,195485.74
9373400,0.924338,0.00000290,195485.81
9373500,0.992426,0.00000290,195485.88
9373600,0.935600,0.00000290,195485.99
9373700,0.926421,0.00000290,195486.01
9373800,0.925427,0.00000289,195486.03
9373900,0.956082,0.00000289,195486.09
9374000,0.978370,0.00000289,195486.18
9374100,0.952935,0.00000289,195486.22
9374200,0.960015,0.00000289,195486.27
9374300,0.924116,0.00000289,195486.32
9374400,0.948713,0.00000289,195486.41
9374500,0.981224,0.00000289,195486.45
9374600,0.971722,0.00000289,195486.55
9374700,0.919537,0.00000289,195486.65
9374800,0.944387,0.00000289,195486.74
9374900,0.991056,0.00000288,195486.78
9375000,0.971934,0.00000288,195486.75
9375100,0.918198,0.00000288,195486.74
9375200,0.983563,0.00000288,195486.77
9375300,0.971364,0.00000288,195486.83
9375400,0.956960,0.00000288,195486.91
9375500,1.009157,0.00000288,195486.96
9375600,0.965711,0.00000288,195486.99
9375700,0.954843,0.00000288,195487.06
9375800,0.965146,0.00000288,195487.10
9375900,0.971283,0.00000288,195487.12
9376000,0.984145,0.00000287,195487.19
9376100,0.973885,0.00000287,195487.26
9376200,0.971337,0.00000287,195487.33
9376300,1.009897,0.00000287,195487.38
9376400,0.937996,0.00000287,195487.39
9376500,0.979756,0.00000287,195487.41
9376600,0.987583,0.00000287,195487.46
9376700,0.977145,0.00000287,195487.53
9376800,0.956714,0.00000287,195487.59
9376900,0.954574,0.00000287,195487.62
9377000,0.956159,0.00000286,195487.67
9377100,0.990104,0.00000286,195487.68
9377200,0.934540,0.00000286,195487.70
9377300,0.951824,0.00000286,195487.77
9377400,0.968744,0.00000286,195487.82
9377500,0.979400,0.00000286,195487.86
9377600,0.951970,0.00000286,195487.92
9377700,0.954697,0.00000286,195487.99
9377800,0.928608,0.00000286,195488.04
9377900,1.005977,0.00000286,195488.10
9378000,0.958312,0.00000286,195488.16
9378100,0.965024,0.00000285,195488.20
9378200,0.940229,0.00000285,195488.21
9378300,0.967807,0.00000285,195488.27
9378400,0.951295,0.00000285,195488.32
9378500,0.966844,0.00000285,195488.36
9378600,0.934692,0.00000285,195488.38
9378700,0.990133,0.00000285,195488.44
9378800,0.958177,0.00000285,195488.54
9378900,0.992287,0.00000285,195488.62
9379000,0.990039,0.00000285,195488.68
9379100,0.947132,0.00000285,195488.70
9379200,0.951351,0.00000284,195488.73
9379300,0.914797,0.00000284,195488.76
9379400,0.929187,0.00000284,195488.82
9379500,0.958367,0.00000284,195488.91
9379600,0.930992,0.00000284,195488.96
9379700,0.926349,0.00000284,195489.02
9379800,0.961879,0.00000284,195489.06
9379900,0.940573,0.00000284,195489.10
9380000,0.957344,0.00000284,195489.16
9380100,0.937743,0.00000284,195489.24
9380200,0.945807,0.00000284,195489.29
9380300,0.956756,0.00000283,195489.34
9380400,0.951416,0.00000283,195489.40
9380500,0.994967,0.00000283,195489.42
9380600,0.981053,0.00000283,195489.50
9380700,0.909340,0.00000283,195489.61
9380800,0.962687,0.00000283,195489.70
9380900,0.951599,0.00000283,195489.78
9381000,0.947393,0.00000283,195489.80
9381100,0.957775,0.00000283,195489.83
9381200,0.934139,0.00000283,195489.86
9381300,0.991699,0.00000283,195489.90
9381400,1.011017,0.00000282,195489.96
9381500,0.937641,0.00000282,195489.99
9381600,0.949891,0.00000282,195490.03
9381700,0.970089,0.00000282,195490.09
9381800,0.931956,0.00000282,195490.13
9381900,0.944323,0.00000282,195490.18
9382000,0.931432,0.00000282,195490.22
9382100,0.938724,0.00000282,195490.22
9382200,0.949973,0.00000282,195490.28
9382300,0.980388,0.00000282,195490.33
9382400,0.923706,0.00000282,195490.36
9382500,0.974766,0.00000281,195490.44
9382600,0.910935,0.00000281,195490.48
9382700,0.918490,0.00000281,195490.49
9382800,0.949543,0.00000281,195490.54
9382900,0.980387,0.00000281,195490.58
9383000,0.955606,0.00000281,195490.64
9383100,0.964207,0.00000281,195490.69
9383200,0.916259,0.00000281,195490.73
9383300,0.972478,0.00000281,195490.78
9383400,0.969926,0.00000281,195490.86
9383500,0.921009,0.00000281,195490.94
9383600,0.951581,0.00000280,195491.01
9383700,0.972105,0.00000280,195491.04
9383800,0.946022,0.00000280,195491.06
9383900,0.917808,0.00000280,195491.10
9384000,0.935668,0.00000280,195491.16
9384100,1.008624,0.00000280,195491.22
9384200,0.981894,0.00000280,195491.28
9384300,0.937579,0.00000280,195491.36
9384400,1.002393,0.00000280,195491.41
9384500,0.951449,0.00000280,195491.44
9384600,0.933877,0.00000280,195491.49
9384700,0.947369,0.00000279,195491.54
9384800,0.948711,0.00000279,195491.61
9384900,0.954650,0.00000279,195491.66
9385000,0.943368,0.00000279,195491.70
9385100,0.970259,0.00000279,195491.71
9385200,0.951520,0.00000279,195491.72
9385300,0.951312,0.00000279,195491.78
9385400,0.980728,0.00000279,195491.81
9385500,1.002418,0.00000279,195491.88
9385600,0.923579,0.00000279,195491.95
9385700,0.948664,0.00000279,195491.98
9385800,0.912906,0.00000278,195492.06
9385900,0.984262,0.00000278,195492.11
9386000,0.972127,0.00000278,195492.15
9386100,0.959057,0.00000278,195492.18
9386200,1.016933,0.00000278,195492.20
9386300,0.987932,0.00000278,195492.21
9386400,0.927641,0.00000278,195492.26
9386500,0.950370,0.00000278,195492.31
9386600,0.989414,0.00000278,195492.39
9386700,0.964851,0.00000278,195492.46
9386800,0.997511,0.00000278,195492.51
9386900,0.958650,0.00000277,195492.51
9387000,0.963849,0.00000277,195492.58
9387100,0.953077,0.00000277,195492.58
9387200,0.945373,0.00000277,195492.61
9387300,0.948114,0.00000277,195492.71
9387400,0.957076,0.00000277,195492.75
9387500,0.986442,0.00000277,195492.79
9387600,0.927939,0.00000277,195492.83
9387700,0.976944,0.00000277,195492.82
9387800,0.983970,0.00000277,195492.86
9387900,0.979759,0.00000277,195492.95
9388000,0.942202,0.00000277,195492.98
9388100,0.924824,0.00000276,195493.02
9388200,0.958002,0.00000276,195493.03
9388300,0.941390,0.00000276,195493.05
9388400,0.955533,0.00000276,195493.08
9388500,0.936170,0.00000276,195493.12
9388600,0.972669,0.00000276,195493.16
9388700,0.954604,0.00000276,195493.19
9388800,0.988860,0.00000276,195493.22
9388900,0.960675,0.00000276,195493.21
9389000,0.955214,0.00000276,195493.22
9389100,0.921054,0.00000276,195493.29
9389200,0.932402,0.00000275,195493.34
9389300,0.954189,0.00000275,195493.38
9389400,0.946938,0.00000275,195493.41
9389500,0.934444,0.00000275,195493.42
9389600,0.961355,0.00000275,195493.46
9389700,0.961390,0.00000275,195493.45
9389800,0.970670,0.00000275,195493.49
9389900,0.949766,0.00000275,195493.55
9390000,0.933700,0.00000275,195493.61
9390100,0.912543,0.00000275,195493.65
9390200,0.964302,0.00000275,195493.68
9390300,0.993332,0.00000274,195493.74
9390400,0.927304,0.00000274,195493.79
9390500,0.976729,0.00000274,195493.80
9390600,0.977544,0.00000274,195493.84
9390700,0.939869,0.00000274,195493.81
9390800,0.949820,0.00000274,195493.81
9390900,0.891911,0.00000274,195493.84
9391000,0.947457,0.00000274,195493.90
9391100,0.967934,0.00000274,195493.97
9391200,0.941648,0.00000274,195494.03
9391300,0.955343,0.00000274,195494.07
9391400,0.949619,0.00000273,195494.13
9391500,0.937101,0.00000273,195494.17
9391600,1.000355,0.00000273,195494.21
9391700,0.936689,0.00000273,195494.28
9391800,0.967764,0.00000273,195494.31
9391900,0.953123,0.00000273,195494.38
9392000,0.934219,0.00000273,195494.42
9392100,0.971783,0.00000273,195494.48
9392200,0.965313,0.00000273,195494.58
9392300,0.922554,0.00000273,195494.64
9392400,0.935479,0.00000273,195494.70
9392500,0.960307,0.00000272,195494.77
9392600,0.984860,0.00000272,195494.83
9392700,0.986873,0.00000272,195494.85
9392800,0.947415,0.00000272,195494.90
9392900,0.968650,0.00000272,195494.94
9393000,0.923395,0.00000272,195494.97
9393100,0.943434,0.00000272,195495.01
9393200,0.941267,0.00000272,195495.06
9393300,0.971093,0.00000272,195495.08
9393400,0.959697,0.00000272,195495.11
9393500,1.019086,0.00000272,195495.18
9393600,0.988153,0.00000271,195495.28
9393700,0.956868,0.00000271,195495.33
9393800,0.970666,0.00000271,195495.33
9393900,0.938258,0.00000271,195495.38
9394000,0.940598,0.00000271,195495.43
9394100,0.973334,0.00000271,195495.45
9394200,0.996152,0.00000271,195495.49
9394300,0.943642,0.00000271,195495.51
9394400,0.976262,0.00000271,195495.50
9394500,0.970122,0.00000271,195495.52
9394600,0.969837,0.00000271,195495.56
9394700,0.989381,0.00000270,195495.62
9394800,0.966190,0.00000270,195495.65
9394900,0.985849,0.00000270,195495.67
9395000,0.946819,0.00000270,195495.74
9395100,0.968945,0.00000270,195495.83
9395200,0.925590,0.00000270,195495.87
9395300,0.945009,0.00000270,195495.92
9395400,0.949927,0.00000270,195495.96
9395500,0.955477,0.00000270,195495.99
9395600,0.989628,0.00000270,195495.99
9395700,0.973359,0.00000270,195496.00
9395800,0.925296,0.00000270,195496.07
9395900,0.949092,0.00000269,195496.13
9396000,0.951219,0.00000269,195496.20
9396100,0.980774,0.00000269,195496.27
9396200,0.960186,0.00000269,195496.32
9396300,0.962633,0.00000269,195496.38
9396400,0.956598,0.00000269,195496.45
9396500,1.000312,0.00000269,195496.49
9396600,0.984072,0.00000269,195496.52
9396700,0.973743,0.00000269,195496.58
9396800,0.973252,0.00000269,195496.62
9396900,0.914216,0.00000269,195496.63
9397000,0.939666,0.00000268,195496.63
9397100,0.996927,0.00000268,195496.73
9397200,0.917077,0.00000268,195496.81
9397300,0.932723,0.00000268,195496.86
9397400,0.952374,0.00000268,195496.88
9397500,0.972875,0.00000268,195496.94
9397600,0.995859,0.00000268,195497.02
9397700,0.946770,0.00000268,195497.11
9397800,0.954372,0.00000268,195497.16
9397900,0.964658,0.00000268,195497.21
9398000,0.977141,0.00000268,195497.29
9398100,0.956858,0.00000267,195497.37
9398200,0.964314,0.00000267,195497.39
9398300,0.950098,0.00000267,195497.46
9398400,0.933957,0.00000267,195497.53
9398500,0.967899,0.00000267,195497.58
9398600,0.917208,0.00000267,195497.63
9398700,0.976754,0.00000267,195497.66
9398800,0.972129,0.00000267,195497.70
9398900,0.956318,0.00000267,195497.77
9399000,0.940557,0.00000267,195497.84
9399100,1.020917,0.00000267,195497.93
9399200,0.961762,0.00000267,195498.00
9399300,0.943423,0.00000266,195498.07
9399400,0.932239,0.00000266,195498.12
9399500,0.972105,0.00000266,195498.17
9399600,0.937132,0.00000266,195498.22
9399700,0.954392,0.00000266,195498.27
9399800,0.999021,0.00000266,195498.34
9399900,0.938587,0.00000266,195498.43
9400000,0.986877,0.00000266,195498.49
9400100,0.946642,0.00000266,195495.10
9400200,0.983524,0.00000266,195495.14
9400300,0.881314,0.00000266,195495.16
9400400,0.943967,0.00000265,195495.21
9400500,0.948965,0.00000265,195495.27
9400600,0.939127,0.00000265,195495.31
9400700,0.945850,0.00000265,195495.38
9400800,0.964628,0.00000265,195495.42
9400900,0.932057,0.00000265,195495.48
9401000,0.936096,0.00000265,195495.49
9401100,0.946635,0.00000265,195495.53
9401200,0.970357,0.00000265,195495.60
9401300,0.977106,0.00000265,195495.70
9401400,0.951701,0.00000265,195495.78
9401500,0.967803,0.00000264,195495.86
9401600,0.924452,0.00000264,195495.93
9401700,0.962524,0.00000264,195495.98
9401800,0.895695,0.00000264,195496.04
9401900,0.920831,0.00000264,195496.07
9402000,0.893327,0.00000264,195496.05
9402100,0.971263,0.00000264,195496.08
9402200,0.945227,0.00000264,195496.09
9402300,0.976351,0.00000264,195496.10
9402400,0.976601,0.00000264,195496.15
9402500,0.942764,0.00000264,195496.23
9402600,0.993305,0.00000264,195496.29
9402700,0.943451,0.00000263,195496.31
9402800,0.922158,0.00000263,195496.33
9402900,0.939146,0.00000263,195496.35
9403000,0.977262,0.00000263,195496.40
9403100,0.971417,0.00000263,195496.44
9403200,0.958672,0.00000263,195496.43
9403300,0.971810,0.00000263,195496.45
9403400,0.935353,0.00000263,195496.44
9403500,0.939101,0.00000263,195496.43
9403600,0.932063,0.00000263,195496.44
9403700,0.976628,0.00000263,195496.46
9403800,1.006327,0.00000262,195496.54
9403900,0.951996,0.00000262,195496.59
9404000,0.952184,0.00000262,195496.64
9404100,0.994714,0.00000262,195496.66
9404200,0.977095,0.00000262,195496.68
9404300,0.963430,0.00000262,195496.75
9404400,0.967694,0.00000262,195496.81
9404500,0.971546,0.00000262,195496.87
9404600,0.955499,0.00000262,195496.92
9404700,0.961414,0.00000262,195496.93
9404800,0.960145,0.00000262,195496.91
9404900,0.939611,0.00000261,195496.97
9405000,0.975824,0.00000261,195497.01
9405100,0.955068,0.00000261,195497.08
9405200,0.978755,0.00000261,195497.10
9405300,1.004620,0.00000261,195497.11
9405400,0.987265,0.00000261,195497.13
9405500,0.953484,0.00000261,195497.17
9405600,0.933981,0.00000261,195497.23
9405700,0.973954,0.00000261,195497.22
9405800,0.921688,0.00000261,195497.24
9405900,0.955558,0.00000261,195497.28
9406000,0.942397,0.00000261,195497.28
9406100,0.969530,0.00000260,195497.34
9406200,0.995233,0.00000260,195497.35
9406300,0.995197,0.00000260,195497.30
9406400,0.956184,0.00000260,195497.31
9406500,0.947625,0.00000260,195497.34
9406600,0.981580,0.00000260,195497.37
9406700,0.957767,0.00000260,195497.43
9406800,0.958485,0.00000260,195497.47
9406900,0.944215,0.00000260,195497.55
9407000,0.972611,0.00000260,195497.62
9407100,0.941348,0.00000260,195497.66
9407200,0.936915,0.00000259,195497.67
9407300,0.930516,0.00000259,195497.72
9407400,1.019779,0.00000259,195497.78
9407500,0.932511,0.00000259,195497.82
9407600,0.950392,0.00000259,195497.90
9407700,0.976169,0.00000259,195497.92
9407800,0.934403,0.00000259,195497.99
9407900,0.944933,0.00000259,195498.05
9408000,0.977516,0.00000259,195498.09
9408100,1.004928,0.00000259,195498.12
9408200,0.935825,0.00000259,195498.17
9408300,0.961235,0.00000259,195498.24
9408400,0.926790,0.00000258,195498.29
9408500,0.934528,0.00000258,195498.33
9408600,0.966467,0.00000258,195498.39
9408700,0.939465,0.00000258,195498.42
9408800,0.915081,0.00000258,195498.45
9408900,0.973764,0.00000258,195498.53
9409000,0.946933,0.00000258,195498.54
9409100,0.937249,0.00000258,195498.56
9409200,0.941626,0.00000258,195498.57
9409300,0.957501,0.00000258,195498.58
9409400,0.967407,0.00000258,195498.67
9409500,0.951033,0.00000257,195498.72
9409600,0.992508,0.00000257,195498.78
9409700,1.001817,0.00000257,195498.84
9409800,0.920341,0.00000257,195498.89
9409900,0.954407,0.00000257,195498.94
9410000,0.947213,0.00000257,195499.00
9410100,0.942753,0.00000257,195499.04
9410200,0.938310,0.00000257,195499.05
9410300,0.971432,0.00000257,195499.11
9410400,0.943273,0.00000257,195499.18
9410500,0.996198,0.00000257,195499.22
9410600,0.964256,0.00000257,195499.26
9410700,0.962902,0.00000256,195499.33
9410800,0.976320,0.00000256,195499.41
9410900,0.992478,0.00000256,195499.48
9411000,0.971473,0.00000256,195499.53
